phase,method,dataset,N,d,centers,std,noise_frac,seed,backend,n_splits,splitA_pos,splitA_size,chunksize,knn_eff,n_jobs,fit_time,ext_time,total_time,n_obs,ari,ami
baseline,sdoclust_full,blobs,50000,50,5,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,1.4693143367767334,0.0,1.4693143367767334,-1,1.0,1.0
phase,method,dataset,N,d,centers,std,noise_frac,seed,backend,n_splits,splitA_pos,splitA_size,chunksize,knn_eff,n_jobs,fit_time,ext_time,total_time,n_obs,ari,ami
baseline,sdoclust_full,blobs,50000,50,5,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,1.4700343608856201,0.0,1.4700343608856201,-1,1.0,1.0
baseline,kmeans_seq,blobs,50000,50,5,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.08065533638000488,0.0,0.08065533638000488,-1,1.0,1.0
baseline,kmeans_seq,blobs,50000,50,5,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.08293795585632324,0.0,0.08293795585632324,-1,1.0,1.0
baseline,minibatch_seq,blobs,50000,50,5,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.050251007080078125,0.0,0.050251007080078125,-1,1.0,1.0
baseline,minibatch_seq,blobs,50000,50,5,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.0506739616394043,0.0,0.0506739616394043,-1,1.0,1.0
baseline,minibatch_joblib,blobs,50000,50,5,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.9869401454925537,0.0,0.9869401454925537,-1,1.0,1.0
baseline,minibatch_joblib,blobs,50000,50,5,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.988853931427002,0.0,0.988853931427002,-1,1.0,1.0
baseline,minibatch_dask,blobs,50000,50,5,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.10656523704528809,0.0,0.10656523704528809,-1,1.0,1.0
baseline,minibatch_dask,blobs,50000,50,5,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.10707640647888184,0.0,0.10707640647888184,-1,1.0,1.0
baseline,daskml_kmeans,blobs,50000,50,5,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,1.2209141254425049,0.0,1.2209141254425049,-1,1.0,1.0
baseline,daskml_kmeans,blobs,50000,50,5,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,1.2203929424285889,0.0,1.2203929424285889,-1,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,1.0,0.0,42,seq,2,0,25000,2000,5,-1,0.4920380115509033,0.44070959091186523,0.9327476024627686,263,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,1.0,0.0,42,seq,2,0,25000,2000,5,-1,0.498485803604126,0.4436631202697754,0.9421489238739014,263,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,1.0,0.0,42,seq,4,0,12500,2000,5,-1,0.2458658218383789,0.44020962715148926,0.6860754489898682,261,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,1.0,0.0,42,seq,4,0,12500,2000,5,-1,0.24486565589904785,0.44303464889526367,0.6879003047943115,261,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,1.0,0.0,42,seq,8,0,6250,2000,5,-1,0.12108349800109863,0.44101715087890625,0.5621006488800049,253,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,1.0,0.0,42,seq,8,0,6250,2000,5,-1,0.12035226821899414,0.44054126739501953,0.5608935356140137,253,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,1.0,0.0,42,seq,16,0,3125,2000,5,-1,0.06617403030395508,0.4257175922393799,0.49189162254333496,239,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,1.0,0.0,42,seq,16,0,3125,2000,5,-1,0.06451678276062012,0.4256913661956787,0.49020814895629883,239,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,1.0,0.0,42,joblib,2,0,25000,2000,5,-1,0.4898674488067627,0.4540698528289795,0.9439373016357422,263,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,1.0,0.0,42,joblib,2,0,25000,2000,5,-1,0.48265528678894043,0.45436644554138184,0.9370217323303223,263,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,1.0,0.0,42,joblib,4,0,12500,2000,5,-1,0.24479222297668457,0.23429632186889648,0.47908854484558105,261,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,1.0,0.0,42,joblib,4,0,12500,2000,5,-1,0.2415008544921875,0.23461413383483887,0.47611498832702637,261,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,1.0,0.0,42,joblib,8,0,6250,2000,5,-1,0.11870002746582031,0.16845989227294922,0.28715991973876953,253,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,1.0,0.0,42,joblib,8,0,6250,2000,5,-1,0.11964225769042969,0.16840481758117676,0.28804707527160645,253,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,1.0,0.0,42,joblib,16,0,3125,2000,5,-1,0.06491732597351074,0.13226652145385742,0.19718384742736816,239,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,1.0,0.0,42,joblib,16,0,3125,2000,5,-1,0.06416678428649902,0.1307969093322754,0.19496369361877441,239,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,1.0,0.0,42,dask,2,0,25000,2000,5,-1,0.4892854690551758,0.44708967208862305,0.9363751411437988,263,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,1.0,0.0,42,dask,2,0,25000,2000,5,-1,0.49152493476867676,0.44670820236206055,0.9382331371307373,263,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,1.0,0.0,42,dask,4,0,12500,2000,5,-1,0.23861193656921387,0.25295376777648926,0.4915657043457031,261,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,1.0,0.0,42,dask,4,0,12500,2000,5,-1,0.24479413032531738,0.26151561737060547,0.5063097476959229,261,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,1.0,0.0,42,dask,8,0,6250,2000,5,-1,0.12045669555664062,0.15831756591796875,0.2787742614746094,253,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,1.0,0.0,42,dask,8,0,6250,2000,5,-1,0.1192786693572998,0.1582479476928711,0.2775266170501709,253,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,1.0,0.0,42,dask,16,0,3125,2000,5,-1,0.06525468826293945,0.1257004737854004,0.19095516204833984,239,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,1.0,0.0,42,dask,16,0,3125,2000,5,-1,0.0651857852935791,0.12546253204345703,0.19064831733703613,239,1.0,1.0
baseline,sdoclust_full,blobs,50000,50,5,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,1.4483656883239746,0.0,1.4483656883239746,-1,1.0,1.0
baseline,sdoclust_full,blobs,50000,50,5,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,1.4578962326049805,0.0,1.4578962326049805,-1,1.0,1.0
baseline,kmeans_seq,blobs,50000,50,5,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.056020498275756836,0.0,0.056020498275756836,-1,1.0,1.0
baseline,minibatch_seq,blobs,50000,50,5,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.04812216758728027,0.0,0.04812216758728027,-1,1.0,1.0
baseline,minibatch_joblib,blobs,50000,50,5,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.09897613525390625,0.0,0.09897613525390625,-1,1.0,1.0
baseline,minibatch_dask,blobs,50000,50,5,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.10525298118591309,0.0,0.10525298118591309,-1,1.0,1.0
baseline,daskml_kmeans,blobs,50000,50,5,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.42475223541259766,0.0,0.42475223541259766,-1,1.0,1.0
baseline,kmeans_seq,blobs,50000,50,5,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.05998063087463379,0.0,0.05998063087463379,-1,1.0,1.0
baseline,minibatch_seq,blobs,50000,50,5,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.04955339431762695,0.0,0.04955339431762695,-1,1.0,1.0
baseline,minibatch_joblib,blobs,50000,50,5,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.09636831283569336,0.0,0.09636831283569336,-1,1.0,1.0
baseline,minibatch_dask,blobs,50000,50,5,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.10628318786621094,0.0,0.10628318786621094,-1,1.0,1.0
baseline,daskml_kmeans,blobs,50000,50,5,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.4284675121307373,0.0,0.4284675121307373,-1,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,1.0,0.0,42,seq,2,0,25000,2000,5,-1,0.4866187572479248,0.4437854290008545,0.9304041862487793,263,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,1.0,0.0,42,seq,2,0,25000,2000,5,-1,0.4842348098754883,0.4443247318267822,0.9285595417022705,263,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,1.0,0.0,42,seq,4,0,12500,2000,5,-1,0.24127745628356934,0.44068479537963867,0.681962251663208,261,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,1.0,0.0,42,seq,4,0,12500,2000,5,-1,0.23971056938171387,0.44034385681152344,0.6800544261932373,261,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,1.0,0.0,42,seq,8,0,6250,2000,5,-1,0.12105870246887207,0.43688368797302246,0.5579423904418945,253,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,1.0,0.0,42,seq,8,0,6250,2000,5,-1,0.1205751895904541,0.43743395805358887,0.558009147644043,253,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,1.0,0.0,42,seq,16,0,3125,2000,5,-1,0.06469368934631348,0.4243960380554199,0.4890897274017334,239,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,1.0,0.0,42,seq,16,0,3125,2000,5,-1,0.06596136093139648,0.42476320266723633,0.4907245635986328,239,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,1.0,0.0,42,joblib,2,0,25000,2000,5,-1,0.4894979000091553,0.4550962448120117,0.944594144821167,263,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,1.0,0.0,42,joblib,2,0,25000,2000,5,-1,0.4882638454437256,0.4551067352294922,0.9433705806732178,263,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,1.0,0.0,42,joblib,4,0,12500,2000,5,-1,0.24854087829589844,0.23430299758911133,0.48284387588500977,261,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,1.0,0.0,42,joblib,4,0,12500,2000,5,-1,0.2414989471435547,0.23369073867797852,0.4751896858215332,261,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,1.0,0.0,42,joblib,8,0,6250,2000,5,-1,0.11877989768981934,0.15830683708190918,0.2770867347717285,253,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,1.0,0.0,42,joblib,8,0,6250,2000,5,-1,0.11875772476196289,0.15836501121520996,0.27712273597717285,253,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,1.0,0.0,42,joblib,16,0,3125,2000,5,-1,0.06434917449951172,0.1316509246826172,0.1960000991821289,239,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,1.0,0.0,42,joblib,16,0,3125,2000,5,-1,0.06460285186767578,0.13256382942199707,0.19716668128967285,239,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,1.0,0.0,42,dask,2,0,25000,2000,5,-1,0.4822828769683838,0.44562220573425293,0.9279050827026367,263,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,1.0,0.0,42,dask,2,0,25000,2000,5,-1,0.48560476303100586,0.446441650390625,0.9320464134216309,263,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,1.0,0.0,42,dask,4,0,12500,2000,5,-1,0.24635696411132812,0.22340822219848633,0.46976518630981445,261,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,1.0,0.0,42,dask,4,0,12500,2000,5,-1,0.2406446933746338,0.22404861450195312,0.4646933078765869,261,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,1.0,0.0,42,dask,8,0,6250,2000,5,-1,0.11852574348449707,0.15473532676696777,0.27326107025146484,253,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,1.0,0.0,42,dask,8,0,6250,2000,5,-1,0.11897063255310059,0.1550588607788086,0.2740294933319092,253,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,1.0,0.0,42,dask,16,0,3125,2000,5,-1,0.06499433517456055,0.12460994720458984,0.1896042823791504,239,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,1.0,0.0,42,dask,16,0,3125,2000,5,-1,0.06481218338012695,0.12492728233337402,0.18973946571350098,239,1.0,1.0
baseline,sdoclust_full,blobs,50000,50,5,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,1.4532346725463867,0.0,1.4532346725463867,-1,1.0,1.0
baseline,sdoclust_full,blobs,50000,50,5,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,1.4511373043060303,0.0,1.4511373043060303,-1,1.0,1.0
baseline,kmeans_seq,blobs,50000,50,5,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.05982255935668945,0.0,0.05982255935668945,-1,1.0,1.0
baseline,minibatch_seq,blobs,50000,50,5,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.0453038215637207,0.0,0.0453038215637207,-1,1.0,1.0
baseline,minibatch_joblib,blobs,50000,50,5,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.10243654251098633,0.0,0.10243654251098633,-1,1.0,1.0
baseline,kmeans_seq,blobs,50000,50,5,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.05768275260925293,0.0,0.05768275260925293,-1,1.0,1.0
baseline,minibatch_dask,blobs,50000,50,5,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.1134645938873291,0.0,0.1134645938873291,-1,1.0,1.0
baseline,minibatch_seq,blobs,50000,50,5,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.04379415512084961,0.0,0.04379415512084961,-1,1.0,1.0
baseline,daskml_kmeans,blobs,50000,50,5,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.45081257820129395,0.0,0.45081257820129395,-1,1.0,1.0
baseline,minibatch_joblib,blobs,50000,50,5,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.1020820140838623,0.0,0.1020820140838623,-1,1.0,1.0
baseline,minibatch_dask,blobs,50000,50,5,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.11114072799682617,0.0,0.11114072799682617,-1,1.0,1.0
baseline,daskml_kmeans,blobs,50000,50,5,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.45422959327697754,0.0,0.45422959327697754,-1,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,2.0,0.0,42,seq,2,0,25000,2000,5,-1,0.48635077476501465,0.4413411617279053,0.9276919364929199,263,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,2.0,0.0,42,seq,2,0,25000,2000,5,-1,0.4875051975250244,0.4410889148712158,0.9285941123962402,263,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,2.0,0.0,42,seq,4,0,12500,2000,5,-1,0.23900461196899414,0.4486734867095947,0.6876780986785889,258,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,2.0,0.0,42,seq,4,0,12500,2000,5,-1,0.23875641822814941,0.44794654846191406,0.6867029666900635,258,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,2.0,0.0,42,seq,8,0,6250,2000,5,-1,0.12018418312072754,0.43526339530944824,0.5554475784301758,258,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,2.0,0.0,42,seq,8,0,6250,2000,5,-1,0.11950993537902832,0.4343831539154053,0.5538930892944336,258,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,2.0,0.0,42,seq,16,0,3125,2000,5,-1,0.06499814987182617,0.42337727546691895,0.4883754253387451,237,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,2.0,0.0,42,seq,16,0,3125,2000,5,-1,0.06530332565307617,0.42452216148376465,0.4898254871368408,237,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,2.0,0.0,42,joblib,2,0,25000,2000,5,-1,0.4855072498321533,0.44483256340026855,0.9303398132324219,263,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,2.0,0.0,42,joblib,2,0,25000,2000,5,-1,0.4877772331237793,0.4549682140350342,0.9427454471588135,263,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,2.0,0.0,42,joblib,4,0,12500,2000,5,-1,0.24064159393310547,0.23633456230163574,0.4769761562347412,258,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,2.0,0.0,42,joblib,4,0,12500,2000,5,-1,0.24042558670043945,0.23574304580688477,0.4761686325073242,258,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,2.0,0.0,42,joblib,8,0,6250,2000,5,-1,0.11952447891235352,0.15838241577148438,0.2779068946838379,258,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,2.0,0.0,42,joblib,8,0,6250,2000,5,-1,0.11858963966369629,0.1579742431640625,0.2765638828277588,258,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,2.0,0.0,42,joblib,16,0,3125,2000,5,-1,0.06557440757751465,0.1325528621673584,0.19812726974487305,237,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,2.0,0.0,42,joblib,16,0,3125,2000,5,-1,0.06577205657958984,0.13230538368225098,0.19807744026184082,237,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,2.0,0.0,42,dask,2,0,25000,2000,5,-1,0.4870321750640869,0.44666051864624023,0.9336926937103271,263,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,2.0,0.0,42,dask,2,0,25000,2000,5,-1,0.4866056442260742,0.4448091983795166,0.9314148426055908,263,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,2.0,0.0,42,dask,4,0,12500,2000,5,-1,0.2399911880493164,0.22648859024047852,0.4664797782897949,258,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,2.0,0.0,42,dask,4,0,12500,2000,5,-1,0.23833370208740234,0.2481389045715332,0.48647260665893555,258,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,2.0,0.0,42,dask,8,0,6250,2000,5,-1,0.11977338790893555,0.15500879287719727,0.2747821807861328,258,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,2.0,0.0,42,dask,8,0,6250,2000,5,-1,0.11835217475891113,0.1548306941986084,0.27318286895751953,258,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,2.0,0.0,42,dask,16,0,3125,2000,5,-1,0.0651848316192627,0.1246042251586914,0.1897890567779541,237,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,2.0,0.0,42,dask,16,0,3125,2000,5,-1,0.06424474716186523,0.12405157089233398,0.18829631805419922,237,1.0,1.0
baseline,sdoclust_full,blobs,50000,50,5,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,1.4446032047271729,0.0,1.4446032047271729,-1,1.0,1.0
baseline,sdoclust_full,blobs,50000,50,5,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,1.4512038230895996,0.0,1.4512038230895996,-1,1.0,1.0
baseline,kmeans_seq,blobs,50000,50,5,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.05548501014709473,0.0,0.05548501014709473,-1,1.0,1.0
baseline,minibatch_seq,blobs,50000,50,5,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.04545331001281738,0.0,0.04545331001281738,-1,1.0,1.0
baseline,minibatch_joblib,blobs,50000,50,5,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.1037604808807373,0.0,0.1037604808807373,-1,1.0,1.0
baseline,minibatch_dask,blobs,50000,50,5,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.10846757888793945,0.0,0.10846757888793945,-1,1.0,1.0
baseline,daskml_kmeans,blobs,50000,50,5,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.4520294666290283,0.0,0.4520294666290283,-1,1.0,1.0
baseline,kmeans_seq,blobs,50000,50,5,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.05912017822265625,0.0,0.05912017822265625,-1,1.0,1.0
baseline,minibatch_seq,blobs,50000,50,5,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.04628491401672363,0.0,0.04628491401672363,-1,1.0,1.0
baseline,minibatch_joblib,blobs,50000,50,5,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.10482478141784668,0.0,0.10482478141784668,-1,1.0,1.0
baseline,minibatch_dask,blobs,50000,50,5,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.11159610748291016,0.0,0.11159610748291016,-1,1.0,1.0
baseline,daskml_kmeans,blobs,50000,50,5,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.4495735168457031,0.0,0.4495735168457031,-1,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,2.0,0.0,42,seq,2,0,25000,2000,5,-1,0.48964834213256836,0.4423389434814453,0.9319872856140137,263,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,2.0,0.0,42,seq,2,0,25000,2000,5,-1,0.484238862991333,0.44173192977905273,0.9259707927703857,263,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,2.0,0.0,42,seq,4,0,12500,2000,5,-1,0.23756718635559082,0.45006275177001953,0.6876299381256104,258,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,2.0,0.0,42,seq,4,0,12500,2000,5,-1,0.24054741859436035,0.4492189884185791,0.6897664070129395,258,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,2.0,0.0,42,seq,8,0,6250,2000,5,-1,0.12253427505493164,0.4322078227996826,0.5547420978546143,258,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,2.0,0.0,42,seq,8,0,6250,2000,5,-1,0.12106156349182129,0.4314455986022949,0.5525071620941162,258,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,2.0,0.0,42,seq,16,0,3125,2000,5,-1,0.06483888626098633,0.4232337474822998,0.48807263374328613,237,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,2.0,0.0,42,seq,16,0,3125,2000,5,-1,0.06439852714538574,0.4235715866088867,0.48797011375427246,237,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,2.0,0.0,42,joblib,2,0,25000,2000,5,-1,0.49223756790161133,0.4565126895904541,0.9487502574920654,263,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,2.0,0.0,42,joblib,2,0,25000,2000,5,-1,0.485673189163208,0.4557194709777832,0.9413926601409912,263,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,2.0,0.0,42,joblib,4,0,12500,2000,5,-1,0.24225544929504395,0.23575925827026367,0.4780147075653076,258,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,2.0,0.0,42,joblib,4,0,12500,2000,5,-1,0.23910093307495117,0.23558831214904785,0.474689245223999,258,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,2.0,0.0,42,joblib,8,0,6250,2000,5,-1,0.11969709396362305,0.1574394702911377,0.27713656425476074,258,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,2.0,0.0,42,joblib,8,0,6250,2000,5,-1,0.11810183525085449,0.15744638442993164,0.27554821968078613,258,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,2.0,0.0,42,joblib,16,0,3125,2000,5,-1,0.06519603729248047,0.1309804916381836,0.19617652893066406,237,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,2.0,0.0,42,joblib,16,0,3125,2000,5,-1,0.06444120407104492,0.1310884952545166,0.19552969932556152,237,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,2.0,0.0,42,dask,2,0,25000,2000,5,-1,0.48733973503112793,0.44583916664123535,0.9331789016723633,263,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,2.0,0.0,42,dask,2,0,25000,2000,5,-1,0.48824524879455566,0.4440953731536865,0.9323406219482422,263,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,2.0,0.0,42,dask,4,0,12500,2000,5,-1,0.2454373836517334,0.22665834426879883,0.4720957279205322,258,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,2.0,0.0,42,dask,4,0,12500,2000,5,-1,0.2391672134399414,0.24816107749938965,0.48732829093933105,258,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,2.0,0.0,42,dask,8,0,6250,2000,5,-1,0.11877250671386719,0.15474462509155273,0.2735171318054199,258,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,2.0,0.0,42,dask,8,0,6250,2000,5,-1,0.11889934539794922,0.15520858764648438,0.2741079330444336,258,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,2.0,0.0,42,dask,16,0,3125,2000,5,-1,0.06486034393310547,0.1238410472869873,0.18870139122009277,237,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,5,2.0,0.0,42,dask,16,0,3125,2000,5,-1,0.06431388854980469,0.12451577186584473,0.18882966041564941,237,1.0,1.0
baseline,sdoclust_full,blobs,50000,100,5,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,2.273806571960449,0.0,2.273806571960449,-1,1.0,1.0
baseline,sdoclust_full,blobs,50000,100,5,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,2.290196180343628,0.0,2.290196180343628,-1,1.0,1.0
baseline,kmeans_seq,blobs,50000,100,5,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.11795377731323242,0.0,0.11795377731323242,-1,1.0,1.0
baseline,minibatch_seq,blobs,50000,100,5,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.04528355598449707,0.0,0.04528355598449707,-1,1.0,1.0
baseline,minibatch_joblib,blobs,50000,100,5,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.22766733169555664,0.0,0.22766733169555664,-1,0.7825705095421217,0.9056734666714398
baseline,minibatch_dask,blobs,50000,100,5,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.14137625694274902,0.0,0.14137625694274902,-1,0.7825705095421217,0.9056734666714398
baseline,daskml_kmeans,blobs,50000,100,5,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.5020837783813477,0.0,0.5020837783813477,-1,1.0,1.0
baseline,kmeans_seq,blobs,50000,100,5,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.11786723136901855,0.0,0.11786723136901855,-1,1.0,1.0
baseline,minibatch_seq,blobs,50000,100,5,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.04543018341064453,0.0,0.04543018341064453,-1,1.0,1.0
baseline,minibatch_joblib,blobs,50000,100,5,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.2260582447052002,0.0,0.2260582447052002,-1,0.7825705095421217,0.9056734666714398
baseline,minibatch_dask,blobs,50000,100,5,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.13877201080322266,0.0,0.13877201080322266,-1,0.7825705095421217,0.9056734666714398
